PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,height,weight
203482,Kelly,Olynyk,Kelly Olynyk,"Olynyk, Kelly",K. Olynyk,1991-04-19T00:00:00,Gonzaga,Canada,Gonzaga/Canada,6-11,240,6,9,Forward-Center,Active,1610612748,Heat,MIA,heat,Miami,kelly_olynyk,2013,2019,N,Y,Y,2013,1,13,211.0,109.0
1628425,Sterling,Brown,Sterling Brown,"Brown, Sterling",S. Brown,1995-02-10T00:00:00,Southern Methodist,USA,Southern Methodist/USA,6-5,219,2,23,Guard-Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,sterling_brown,2017,2019,Y,Y,Y,2017,2,46,196.0,99.0
204020,Tyler,Johnson,Tyler Johnson,"Johnson, Tyler",T. Johnson,1992-05-07T00:00:00,Fresno State,USA,Fresno State/USA,6-3,186,5,16,Guard,Active,1610612756,Suns,PHX,suns,Phoenix,tyler_johnson,2014,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,190.0,84.0
200765,Rajon,Rondo,Rajon Rondo,"Rondo, Rajon",R. Rondo,1986-02-22T00:00:00,Kentucky,USA,Kentucky/USA,6-1,180,13,9,Guard,Active,1610612747,Lakers,LAL,lakers,Los Angeles,rajon_rondo,2006,2019,N,Y,Y,2006,1,21,185.0,82.0
203145,Kent,Bazemore,Kent Bazemore,"Bazemore, Kent",K. Bazemore,1989-07-01T00:00:00,Old Dominion,USA,Old Dominion/USA,6-4,195,7,24,Guard-Forward,Active,1610612757,Trail Blazers,POR,blazers,Portland,kent_bazemore,2012,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,193.0,88.0
201162,Jared,Dudley,Jared Dudley,"Dudley, Jared",J. Dudley,1985-07-10T00:00:00,Boston College,USA,Boston College/USA,6-6,237,12,10,Forward,Active,1610612747,Lakers,LAL,lakers,Los Angeles,jared_dudley,2007,2019,N,Y,Y,2007,1,22,198.0,108.0
203897,Zach,LaVine,Zach LaVine,"LaVine, Zach",Z. LaVine,1995-03-10T00:00:00,UCLA,USA,UCLA/USA,6-6,200,5,8,Guard-Forward,Active,1610612741,Bulls,CHI,bulls,Chicago,zach_lavine,2014,2019,N,Y,Y,2014,1,13,198.0,91.0
1629001,De'Anthony,Melton,De'Anthony Melton,"Melton, De'Anthony",D. Melton,1998-05-28T00:00:00,USC,USA,Southern California/USA,6-2,200,1,0,Guard,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,deanthony_melton,2018,2019,Y,Y,Y,2018,2,46,188.0,91.0
2037,Jamal,Crawford,Jamal Crawford,"Crawford, Jamal",J. Crawford,1980-03-20T00:00:00,Michigan,USA,Michigan/USA,6-5,185,19,11,Guard,Active,1610612756,Suns,PHX,suns,Phoenix,jamal_crawford,2000,2018,N,Y,Y,2000,1,8,196.0,84.0
1627820,Tyrone,Wallace,Tyrone Wallace,"Wallace, Tyrone",T. Wallace,1994-06-10T00:00:00,California,USA,California/USA,6-5,198,2,8,Guard,Active,1610612737,Hawks,ATL,hawks,Atlanta,tyrone_wallace,2017,2019,Y,Y,Y,2016,2,60,196.0,90.0
1628413,Jonah,Bolden,Jonah Bolden,"Bolden, Jonah",J. Bolden,1996-01-02T00:00:00,UCLA,Australia,Australia/Australia,6-8,225,1,43,Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,jonah_bolden,2018,2019,Y,Y,Y,2017,2,36,203.0,102.0
1626245,Cristiano,Felicio,Cristiano Felicio,"Felicio, Cristiano",C. Felicio,1992-07-07T00:00:00, ,Brazil,Brazil/Brazil,6-10,270,4,6,Forward-Center,Active,1610612741,Bulls,CHI,bulls,Chicago,cristiano_felicio,2015,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,208.0,122.0
1628411,Wes,Iwundu,Wes Iwundu,"Iwundu, Wes",W. Iwundu,1994-12-20T00:00:00,Kansas State,USA,Kansas State/USA,6-6,195,2,25,Forward,Active,1610612753,Magic,ORL,magic,Orlando,wes_iwundu,2017,2019,Y,Y,Y,2017,2,33,198.0,88.0
1627739,Kris,Dunn,Kris Dunn,"Dunn, Kris",K. Dunn,1994-03-18T00:00:00,Providence,USA,Providence/USA,6-3,205,3,32,Guard,Active,1610612741,Bulls,CHI,bulls,Chicago,kris_dunn,2016,2019,N,Y,Y,2016,1,5,190.0,93.0
202323,Evan,Turner,Evan Turner,"Turner, Evan",E. Turner,1988-10-27T00:00:00,Ohio State,USA,Ohio State/USA,6-6,220,9,1,Guard-Forward,Active,1610612737,Hawks,ATL,hawks,Atlanta,evan_turner,2010,2019,N,Y,Y,2010,1,2,198.0,100.0
203952,Andrew,Wiggins,Andrew Wiggins,"Wiggins, Andrew",A. Wiggins,1995-02-23T00:00:00,Kansas,Canada,Kansas/Canada,6-7,197,5,22,Forward,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,andrew_wiggins,2014,2019,N,Y,Y,2014,1,1,201.0,89.0
201563,Michael,Beasley,Michael Beasley,"Beasley, Michael",M. Beasley,1989-01-09T00:00:00,Kansas State,USA,Kansas State/USA,,,10,,,Inactive,0,,,,,michael_beasley,2008,2018,N,Y,Y,2008,1,2,,
1629021,Moritz,Wagner,Moritz Wagner,"Wagner, Moritz",M. Wagner,1997-04-26T00:00:00,Michigan,Germany,University of Michigan/Germany,6-11,245,1,21,Forward-Center,Active,1610612764,Wizards,WAS,wizards,Washington,moritz_wagner,2018,2019,Y,Y,Y,2018,1,25,211.0,111.0
2403,Nene,Hilario,Nene,Nene,Nene,1982-09-13T00:00:00, ,Brazil,Vasco de Gama/Brazil,6-11,250,17,42,Center-Forward,Active,1610612745,Rockets,HOU,rockets,Houston,nene_hilario,2002,2019,N,Y,Y,2002,1,7,211.0,113.0
1627736,Malik,Beasley,Malik Beasley,"Beasley, Malik",M. Beasley,1996-11-26T00:00:00,Florida State,USA,Florida State/USA,6-4,187,3,25,Guard,Active,1610612743,Nuggets,DEN,nuggets,Denver,malik_beasley,2016,2019,Y,Y,Y,2016,1,19,193.0,85.0
1626181,Norman,Powell,Norman Powell,"Powell, Norman",N. Powell,1993-05-25T00:00:00,UCLA,USA,UCLA/USA,6-3,215,4,24,Guard,Active,1610612761,Raptors,TOR,raptors,Toronto,norman_powell,2015,2019,Y,Y,Y,2015,2,46,190.0,98.0
1628385,Harry,Giles III,Harry Giles III,"Giles III, Harry",H. Giles III,1998-04-22T00:00:00,Duke,USA,Duke/USA,6-11,240,1,20,Forward-Center,Active,1610612758,Kings,SAC,kings,Sacramento,harry_giles,2017,2019,Y,Y,Y,2017,1,20,211.0,109.0
203903,Jordan,Clarkson,Jordan Clarkson,"Clarkson, Jordan",J. Clarkson,1992-06-07T00:00:00,Missouri,USA,Missouri/USA,6-4,194,5,8,Guard,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,jordan_clarkson,2014,2019,Y,Y,Y,2014,2,46,193.0,88.0
101181,Jose,Calderon,Jose Calderon,"Calderon, Jose",J. Calderon,1981-09-28T00:00:00, ,Spain,Tau Ceramica/Spain,6-3,200,14,81,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,jose_calderon,2005,2018,N,Y,Y,Undrafted,Undrafted,Undrafted,190.0,91.0
203463,Ben,McLemore,Ben McLemore,"McLemore, Ben",B. McLemore,1993-02-11T00:00:00,Kansas,USA,Kansas/USA,6-3,195,6,16,Guard,Active,1610612745,Rockets,HOU,rockets,Houston,ben_mclemore,2013,2019,Y,Y,Y,2013,1,7,190.0,88.0
1628379,Luke,Kennard,Luke Kennard,"Kennard, Luke",L. Kennard,1996-06-24T00:00:00,Duke,USA,Duke/USA,6-5,206,2,5,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,luke_kennard,2017,2019,Y,Y,Y,2017,1,12,196.0,93.0
1627763,Malcolm,Brogdon,Malcolm Brogdon,"Brogdon, Malcolm",M. Brogdon,1992-12-11T00:00:00,Virginia,USA,Virginia/USA,6-5,229,3,7,Guard,Active,1610612754,Pacers,IND,pacers,Indiana,malcolm_brogdon,2016,2019,N,Y,Y,2016,2,36,196.0,104.0
1628436,Luke,Kornet,Luke Kornet,"Kornet, Luke",L. Kornet,1995-07-15T00:00:00,Vanderbilt,USA,Vanderbilt/USA,7-2,250,2,2,Forward-Center,Active,1610612741,Bulls,CHI,bulls,Chicago,luke_kornet,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,218.0,113.0
1626166,Cameron,Payne,Cameron Payne,"Payne, Cameron",C. Payne,1994-08-08T00:00:00,Murray State,USA,Murray State/USA,,,4,,,Inactive,0,,,,,cameron_payne,2015,2018,Y,Y,Y,2015,1,14,,
1629016,Omari,Spellman,Omari Spellman,"Spellman, Omari",O. Spellman,1997-07-21T00:00:00,Villanova,USA,Villanova University/USA,6-8,245,1,4,Forward,Active,1610612744,Warriors,GSW,warriors,Golden State,omari_spellman,2018,2019,Y,Y,Y,2018,1,30,203.0,111.0
203115,Will,Barton,Will Barton,"Barton, Will",W. Barton,1991-01-06T00:00:00,Memphis,USA,Memphis/USA,6-5,181,7,5,Guard,Active,1610612743,Nuggets,DEN,nuggets,Denver,will_barton,2012,2019,Y,Y,Y,2012,2,40,196.0,82.0
1628975,Jevon,Carter,Jevon Carter,"Carter, Jevon",J. Carter,1995-09-14T00:00:00,West Virginia,USA,West Virginia University/USA,6-1,200,1,4,Guard,Active,1610612756,Suns,PHX,suns,Phoenix,jevon_carter,2018,2019,Y,Y,Y,2018,2,32,185.0,91.0
202722,Davis,Bertans,Davis Bertans,"Bertans, Davis",D. Bertans,1992-11-12T00:00:00, ,Latvia, Latvia/Latvia,6-10,225,3,42,Forward,Active,1610612764,Wizards,WAS,wizards,Washington,davis_bertans,2016,2019,Y,Y,Y,2011,2,42,208.0,102.0
202694,Marcus,Morris Sr.,Marcus Morris Sr.,"Morris Sr., Marcus",M. Morris Sr.,1989-09-02T00:00:00,Kansas,USA,Kansas/USA,6-8,218,8,13,Forward,Active,1610612752,Knicks,NYK,knicks,New York,marcus_morris,2011,2019,Y,Y,Y,2011,1,14,203.0,99.0
202326,DeMarcus,Cousins,DeMarcus Cousins,"Cousins, DeMarcus",D. Cousins,1990-08-13T00:00:00,Kentucky,USA,Kentucky/USA,6-10,270,9,15,Center,Active,1610612747,Lakers,LAL,lakers,Los Angeles,demarcus_cousins,2010,2019,N,Y,Y,2010,1,5,208.0,122.0
1626220,Royce,O'Neale,Royce O'Neale,"O'Neale, Royce",R. O'Neale,1993-06-05T00:00:00,Baylor,USA,Baylor/USA,6-4,226,2,23,Forward,Active,1610612762,Jazz,UTA,jazz,Utah,royce_o'neale,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,193.0,103.0
1628397,Ivan,Rabb,Ivan Rabb,"Rabb, Ivan",I. Rabb,1997-02-04T00:00:00,"University of California, Berkeley",USA,California/USA,6-10,220,2,10,Forward-Center,Active,1610612752,Knicks,NYK,knicks,New York,ivan_rabb,2017,2019,Y,Y,Y,2017,2,35,208.0,100.0
1628395,Jordan,Bell,Jordan Bell,"Bell, Jordan",J. Bell,1995-01-07T00:00:00,Oregon,USA,Oregon/USA,6-8,216,2,7,Forward,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jordan_bell,2017,2019,Y,Y,Y,2017,2,38,203.0,98.0
201149,Joakim,Noah,Joakim Noah,"Noah, Joakim",J. Noah,1985-02-25T00:00:00,Florida,USA,Florida/USA,6-11,230,12,55,Center,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,joakim_noah,2007,2018,Y,Y,Y,2007,1,9,211.0,104.0
203918,Rodney,Hood,Rodney Hood,"Hood, Rodney",R. Hood,1992-10-20T00:00:00,Duke,USA,Duke/USA,6-8,208,5,5,Guard-Forward,Active,1610612757,Trail Blazers,POR,blazers,Portland,rodney_hood,2014,2019,N,Y,Y,2014,1,23,203.0,94.0
1627780,Gary,Payton II,Gary Payton II,"Payton II, Gary",G. Payton II,1992-12-01T00:00:00,Oregon State,USA,Oregon State/USA,,,2,,,Inactive,0,,,,,gary_payton ii,2016,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,,
1626169,Stanley,Johnson,Stanley Johnson,"Johnson, Stanley",S. Johnson,1996-05-29T00:00:00,Arizona,USA,Arizona/USA,6-6,242,4,5,Forward-Guard,Active,1610612761,Raptors,TOR,raptors,Toronto,stanley_johnson,2015,2019,Y,Y,Y,2015,1,8,198.0,110.0
1628402,Frank,Jackson,Frank Jackson,"Jackson, Frank",F. Jackson,1998-05-04T00:00:00,Duke,USA,Duke/USA,6-3,205,1,15,Guard,Active,1610612740,Pelicans,NOP,pelicans,New Orleans,frank_jackson,2017,2019,Y,Y,Y,2017,2,31,190.0,93.0
1629026,Kenrich,Williams,Kenrich Williams,"Williams, Kenrich",K. Williams,1994-12-02T00:00:00,Texas Christian,USA,Texas Christian University/USA,6-6,210,1,34,Guard-Forward,Active,1610612740,Pelicans,NOP,pelicans,New Orleans,kenrich_williams,2018,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,198.0,95.0
203998,Bruno,Caboclo,Bruno Caboclo,"Caboclo, Bruno",B. Caboclo,1995-09-21T00:00:00,Brazil,Brazil,Brazil/Brazil,6-9,218,5,5,Forward,Active,1610612761,Raptors,TOR,raptors,Toronto,bruno_caboclo,2014,2019,Y,Y,Y,2014,1,20,206.0,99.0
203086,Meyers,Leonard,Meyers Leonard,"Leonard, Meyers",M. Leonard,1992-02-27T00:00:00,Illinois,USA,Illinois/USA,7-0,260,7,0,Forward-Center,Active,1610612748,Heat,MIA,heat,Miami,meyers_leonard,2012,2019,N,Y,Y,2012,1,11,213.0,118.0
1627854,Bryn,Forbes,Bryn Forbes,"Forbes, Bryn",B. Forbes,1993-07-23T00:00:00,Michigan State,USA,Michigan State/USA,6-2,205,3,11,Guard,Active,1610612759,Spurs,SAS,spurs,San Antonio,bryn_forbes,2016,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,188.0,93.0
1629066,Rodions,Kurucs,Rodions Kurucs,"Kurucs, Rodions",R. Kurucs,1998-02-05T00:00:00, ,Latvia,Latvia/Latvia,6-9,228,1,00,Forward,Active,1610612751,Nets,BKN,nets,Brooklyn,rodions_kurucs,2018,2019,Y,Y,Y,2018,2,40,206.0,103.0
101150,Lou,Williams,Lou Williams,"Williams, Lou",L. Williams,1986-10-27T00:00:00,No College,USA,"South Gwinnett HS (Snellville, GA)/USA",6-1,175,14,23,Guard,Active,1610612746,Clippers,LAC,clippers,LA,lou_williams,2005,2019,Y,Y,Y,2005,2,45,185.0,79.0
1629003,Shake,Milton,Shake Milton,"Milton, Shake",S. Milton,1996-09-26T00:00:00,Southern Methodist,USA,Southern Methodist University/USA,6-5,205,1,18,Guard-Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,shake_milton,2018,2019,Y,Y,Y,2018,2,54,196.0,93.0
2594,Kyle,Korver,Kyle Korver,"Korver, Kyle",K. Korver,1981-03-17T00:00:00,Creighton,USA,Creighton/USA,6-7,212,16,26,Guard-Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,kyle_korver,2003,2019,N,Y,Y,2003,2,51,201.0,96.0
1627395,Julian,Washburn,Julian Washburn,"Washburn, Julian",J. Washburn,1991-12-18T00:00:00,Texas-El Paso,USA,Texas-El Paso/USA,6-8,209,1,4,Forward-Guard,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,julian_washburn,2018,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,203.0,95.0
1628249,Mitchell,Creek,Mitchell Creek,"Creek, Mitchell",M. Creek,1992-04-27T00:00:00, ,Australia, Australia/Australia,6-6,225,1,55,Forward-Guard,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,mitchell_creek,2018,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,198.0,102.0
1628414,Sindarius,Thornwell,Sindarius Thornwell,"Thornwell, Sindarius",S. Thornwell,1994-11-15T00:00:00,South Carolina,USA,South Carolina/USA,6-5,215,2,0,Guard,Active,1610612746,Clippers,LAC,clippers,LA,sindarius_thornwell,2017,2018,Y,Y,Y,2017,2,48,196.0,98.0
202330,Gordon,Hayward,Gordon Hayward,"Hayward, Gordon",G. Hayward,1990-03-23T00:00:00,Butler,USA,Butler/USA,6-7,225,9,20,Forward,Active,1610612738,Celtics,BOS,celtics,Boston,gordon_hayward,2010,2019,N,Y,Y,2010,1,9,201.0,102.0
203484,Kentavious,Caldwell-Pope,Kentavious Caldwell-Pope,"Caldwell-Pope, Kentavious",K. Caldwell-Pope,1993-02-18T00:00:00,Georgia,USA,Georgia/USA,6-5,204,6,1,Guard,Active,1610612747,Lakers,LAL,lakers,Los Angeles,kentavious_caldwell-pope,2013,2019,N,Y,Y,2013,1,8,196.0,93.0
1628977,Hamidou,Diallo,Hamidou Diallo,"Diallo, Hamidou",H. Diallo,1998-07-31T00:00:00,Kentucky,USA,University of Kentucky/USA,6-5,202,1,6,Guard,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,hamidou_diallo,2018,2019,Y,Y,Y,2018,2,45,196.0,92.0
1629139,Yuta,Watanabe,Yuta Watanabe,"Watanabe, Yuta",Y. Watanabe,1994-10-13T00:00:00,George Washington,Japan,George Washington/Japan,6-8,215,1,18,Guard-Forward,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,yuta_watanabe,2018,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,203.0,98.0
1627737,Marquese,Chriss,Marquese Chriss,"Chriss, Marquese",M. Chriss,1997-07-02T00:00:00,Washington,USA,Washington/USA,6-9,240,3,32,Forward,Active,1610612744,Warriors,GSW,warriors,Golden State,marquese_chriss,2016,2019,N,Y,Y,2016,1,8,206.0,109.0
203504,Trey,Burke,Trey Burke,"Burke, Trey",T. Burke,1992-11-12T00:00:00,Michigan,USA,Michigan/USA,6-0,185,6,23,Guard,Active,1610612755,76ers,PHI,sixers,Philadelphia,trey_burke,2013,2019,Y,Y,Y,2013,1,9,183.0,84.0
1627846,Abdel,Nader,Abdel Nader,"Nader, Abdel",A. Nader,1993-09-25T00:00:00,Iowa State,Egypt,Egypt/Egypt,6-5,225,2,11,Forward,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,abdel_nader,2017,2019,Y,Y,Y,2016,2,58,196.0,102.0
203090,Maurice,Harkless,Maurice Harkless,"Harkless, Maurice",M. Harkless,1993-05-11T00:00:00,"St. John's, N.Y.",USA,St. John's (N.Y.)/USA,6-7,220,7,8,Forward-Guard,Active,1610612746,Clippers,LAC,clippers,LA,maurice_harkless,2012,2019,N,Y,Y,2012,1,15,201.0,100.0
202325,Wesley,Johnson,Wesley Johnson,"Johnson, Wesley",W. Johnson,1987-07-11T00:00:00,Syracuse,USA,Syracuse/USA,6-7,215,9,4,Forward-Guard,Active,1610612764,Wizards,WAS,wizards,Washington,wesley_johnson,2010,2018,N,Y,Y,2010,1,4,201.0,98.0
1627775,Patrick,McCaw,Patrick McCaw,"McCaw, Patrick",P. McCaw,1995-10-25T00:00:00,UNLV,USA,Nevada-Las Vegas/USA,6-7,181,3,22,Guard,Active,1610612761,Raptors,TOR,raptors,Toronto,patrick_mccaw,2016,2019,Y,Y,Y,2016,2,38,201.0,82.0
203894,Shabazz,Napier,Shabazz Napier,"Napier, Shabazz",S. Napier,1991-07-14T00:00:00,Connecticut,USA,Connecticut/USA,6-0,175,5,13,Guard,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,shabazz_napier,2014,2019,Y,Y,Y,2014,1,24,183.0,79.0
203920,Khem,Birch,Khem Birch,"Birch, Khem",K. Birch,1992-09-28T00:00:00,UNLV,Canada,Nevada-Las Vegas/Canada,6-9,233,2,24,Center,Active,1610612753,Magic,ORL,magic,Orlando,khem_birch,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,206.0,106.0
203124,Kyle,O'Quinn,Kyle O'Quinn,"O'Quinn, Kyle",K. O'Quinn,1990-03-26T00:00:00,Norfolk State,USA,Norfolk State/USA,6-9,250,7,9,Center-Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,kyle_o'quinn,2012,2019,N,Y,Y,2012,2,49,206.0,113.0
203079,Dion,Waiters,Dion Waiters,"Waiters, Dion",D. Waiters,1991-12-10T00:00:00,Syracuse,USA,Syracuse/USA,6-3,210,7,11,Guard,Active,1610612748,Heat,MIA,heat,Miami,dion_waiters,2012,2019,N,Y,Y,2012,1,4,190.0,95.0
1628983,Shai,Gilgeous-Alexander,Shai Gilgeous-Alexander,"Gilgeous-Alexander, Shai",S. Gilgeous-Alexander,1998-07-12T00:00:00,Kentucky,Canada,University of Kentucky/Canada,6-5,180,1,2,Guard-Forward,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,shai_gilgeous-alexander,2018,2019,N,Y,Y,2018,1,11,196.0,82.0
1628391,D.J.,Wilson,D.J. Wilson,"Wilson, D.J.",D. Wilson,1996-02-19T00:00:00,Michigan,USA,Michigan/USA,6-10,231,2,5,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,d.j._wilson,2017,2019,Y,Y,Y,2017,1,17,208.0,105.0
201147,Corey,Brewer,Corey Brewer,"Brewer, Corey",C. Brewer,1986-03-05T00:00:00,Florida,USA,Florida/USA,6-9,186,12,33,Guard-Forward,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,corey_brewer,2007,2018,N,Y,Y,2007,1,7,206.0,84.0
201973,Jonas,Jerebko,Jonas Jerebko,"Jerebko, Jonas",J. Jerebko,1987-03-02T00:00:00, ,Sweden,Angelico Biella/Sweden,6-10,231,9,21,Forward,Active,1610612744,Warriors,GSW,warriors,Golden State,jonas_jerebko,2009,2018,N,Y,Y,2009,2,39,208.0,105.0
1628971,Bruce,Brown,Bruce Brown,"Brown, Bruce",B. Brown,1996-08-15T00:00:00,Miami,USA,University of Miami/USA,6-4,202,1,6,Guard-Forward,Active,1610612765,Pistons,DET,pistons,Detroit,tmp_bruce_brown,2018,2019,Y,Y,Y,2018,2,42,193.0,92.0
1628382,Justin,Jackson,Justin Jackson,"Jackson, Justin",J. Jackson,1995-03-28T00:00:00,North Carolina,USA,North Carolina/USA,6-7,220,2,44,Forward,Active,1610612742,Mavericks,DAL,mavericks,Dallas,justin_jackson,2017,2019,Y,Y,Y,2017,1,15,201.0,100.0
201569,Eric,Gordon,Eric Gordon,"Gordon, Eric",E. Gordon,1988-12-25T00:00:00,Indiana,USA,Indiana/USA,6-3,215,11,10,Guard,Active,1610612745,Rockets,HOU,rockets,Houston,eric_gordon,2008,2019,N,Y,Y,2008,1,7,190.0,98.0
1628469,Antonio,Blakeney,Antonio Blakeney,"Blakeney, Antonio",A. Blakeney,1996-10-04T00:00:00,Louisiana State,USA,Louisiana State/USA,6-4,192,2,9,Guard,Active,1610612741,Bulls,CHI,bulls,Chicago,antonio_blakeney,2017,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,193.0,87.0
1628021,David,Nwaba,David Nwaba,"Nwaba, David",D. Nwaba,1993-01-14T00:00:00,Cal Poly-Obispo,USA,Cal Poly-Obispo/USA,6-5,219,3,0,Guard-Forward,Active,1610612751,Nets,BKN,nets,Brooklyn,david_nwaba,2016,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,196.0,99.0
1629234,Drew,Eubanks,Drew Eubanks,"Eubanks, Drew",D. Eubanks,1997-02-01T00:00:00,Oregon State,USA, USA/USA,6-9,245,1,14,Forward-Center,Active,1610612759,Spurs,SAS,spurs,San Antonio,drew_eubanks,2018,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,206.0,111.0
1627747,Caris,LeVert,Caris LeVert,"LeVert, Caris",C. LeVert,1994-08-25T00:00:00,Michigan,USA,Michigan/USA,6-6,205,3,22,Guard,Active,1610612751,Nets,BKN,nets,Brooklyn,caris_levert,2016,2019,N,Y,Y,2016,1,20,198.0,93.0
1626192,Pat,Connaughton,Pat Connaughton,"Connaughton, Pat",P. Connaughton,1993-01-06T00:00:00,Notre Dame,USA,Notre Dame/USA,6-5,209,4,24,Guard,Active,1610612749,Bucks,MIL,bucks,Milwaukee,pat_connaughton,2015,2019,N,Y,Y,2015,2,41,196.0,95.0
1628410,Edmond,Sumner,Edmond Sumner,"Sumner, Edmond",E. Sumner,1995-12-31T00:00:00,Xavier,USA,Xavier/USA,6-4,196,2,5,Guard,Active,1610612754,Pacers,IND,pacers,Indiana,edmond_sumner,2017,2019,Y,Y,Y,2017,2,52,193.0,89.0
1628407,Dwayne,Bacon,Dwayne Bacon,"Bacon, Dwayne",D. Bacon,1995-08-30T00:00:00,Florida State,USA,Florida State/USA,6-6,221,2,7,Guard-Forward,Active,1610612766,Hornets,CHA,hornets,Charlotte,dwayne_bacon,2017,2019,Y,Y,Y,2017,2,40,198.0,100.0
101139,CJ,Miles,CJ Miles,"Miles, CJ",C. Miles,1987-03-18T00:00:00,No College,USA,"Skyline HS (Dallas, TX)USA/USA",6-6,220,14,34,Guard,Active,1610612764,Wizards,WAS,wizards,Washington,cj_miles,2005,2019,Y,Y,Y,2005,2,34,198.0,100.0
1629118,Thomas,Welsh,Thomas Welsh,"Welsh, Thomas",T. Welsh,1996-02-03T00:00:00,UCLA,USA, USA/USA,7-0,255,1,45,Center,Active,1610612743,Nuggets,DEN,nuggets,Denver,thomas_welsh,2018,2018,Y,Y,Y,2018,2,58,213.0,116.0
1717,Dirk,Nowitzki,Dirk Nowitzki,"Nowitzki, Dirk",D. Nowitzki,1978-06-19T00:00:00, ,Germany,Germany/Germany,7-0,245,21,41,Forward,Active,1610612742,Mavericks,DAL,mavericks,Dallas,dirk_nowitzki,1998,2018,N,Y,Y,1998,1,9,213.0,111.0
1629140,Johnathan,Williams,Johnathan Williams,"Williams, Johnathan",J. Williams,1995-05-22T00:00:00,Gonzaga,USA,Gonzaga/USA,6-9,228,1,19,Forward,Active,1610612747,Lakers,LAL,lakers,Los Angeles,johnathan_williams,2018,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,206.0,103.0
1626163,Frank,Kaminsky,Frank Kaminsky,"Kaminsky, Frank",F. Kaminsky,1993-04-04T00:00:00,Wisconsin,USA,Wisconsin/USA,7-0,240,4,8,Forward-Center,Active,1610612756,Suns,PHX,suns,Phoenix,frank_kaminsky,2015,2019,N,Y,Y,2015,1,9,213.0,109.0
101106,Andrew,Bogut,Andrew Bogut,"Bogut, Andrew",A. Bogut,1984-11-28T00:00:00,Utah,Australia,Utah/Australia,7-0,260,14,12,Center,Active,1610612749,Bucks,MIL,bucks,Milwaukee,andrew_bogut,2005,2018,N,Y,Y,2005,1,1,213.0,118.0
1713,Vince,Carter,Vince Carter,"Carter, Vince",V. Carter,1977-01-26T00:00:00,North Carolina,USA,North Carolina/USA,6-6,220,21,15,Guard-Forward,Active,1610612737,Hawks,ATL,hawks,Atlanta,vince_carter,1998,2019,N,Y,Y,1998,1,5,198.0,100.0
203526,Raul,Neto,Raul Neto,"Neto, Raul",R. Neto,1992-05-19T00:00:00, ,Brazil,Brazil/Brazil,6-1,180,4,19,Guard,Active,1610612755,76ers,PHI,sixers,Philadelphia,raul_neto,2015,2019,Y,Y,Y,2013,2,47,185.0,82.0
