video_id,channel_title,channel_id,video_publish_date,video_title,video_description,video_category,video_view_count,video_comment_count,video_like_count,video_dislike_count,video_thumbnail,video_tags,collection_date
JH0miu8yLtE,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-11-11 07:04:25.000000,"NBA Top 10 Plays of the Night | November 10, 2019","Check out the top 10 plays of the night from around the league on Nov. 10 featuring Jarrett Culver, Markelle Fultz, Nikola Jokic and more!

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,721087,566,9129,363,https://i.ytimg.com/vi/JH0miu8yLtE/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|markelle fultz|chris paul|kent bazemore|will barton|jarrett culver|jabari parker|giannis antetokounmpo|devonte' graham|malik monk|hamidou diallo|nikola jokic|dunk|game winner|alley-oop,2019-12-29 16:27:49.148056
hDwx7CrP4mk,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-11-13 07:11:19.000000,"NBA Top 10 Plays of the Night | November 12, 2019","Check out the top 10 plays of the night from around the league on Nov. 12 featuring Nikola Jokic, Anthony Davis, Chris Paul and more!

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,697560,348,8125,204,https://i.ytimg.com/vi/hDwx7CrP4mk/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Chris Paul|Nikola Jokic|Anthony Davis|Pass|Assist|Dunk|Jump Shot|Layup,2019-12-29 16:27:49.338361
hDwx7CrP4mk,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-11-13 07:11:19.000000,"NBA Top 10 Plays of the Night | November 12, 2019","Check out the top 10 plays of the night from around the league on Nov. 12 featuring Nikola Jokic, Anthony Davis, Chris Paul and more!

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,697560,348,8125,204,https://i.ytimg.com/vi/hDwx7CrP4mk/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Chris Paul|Nikola Jokic|Anthony Davis|Pass|Assist|Dunk|Jump Shot|Layup,2019-12-29 16:27:49.531025
MEZarp_llFk,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-11-14 06:49:47.000000,"NBA Top 10 Plays of the Night | November 13, 2019","Check out the top 10 plays of the night from around the league on Nov. 13 featuring Malik Monk, Ben Simmons, Ja Morant and more!

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,731470,391,9728,231,https://i.ytimg.com/vi/MEZarp_llFk/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Ja Morant|Malik Monk|Ben Simmons|Top 10|Pass|Assist|Dunk|Jump Shot|Layup,2019-12-29 16:27:49.711702
vajwVVKXrsw,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-11-15 08:09:54.000000,"NBA Top 10 Plays of the Night | November 14, 2019","Check out the top 10 plays of the night from around the league on Nov. 14 featuring Luka Doncic, Kristaps Porzingis, Jrue Holiday and more!

NBA ON ESPN- Friday- November 15th 
Grizzlies @ Jazz 8:00pm ET 
Celtics @ Warriors 10:30pm ET 

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,631401,653,7565,474,https://i.ytimg.com/vi/vajwVVKXrsw/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Top 10|Luka Doncic|Kristaps Porzingis|Jrue Holiday|Pass|Assist|Layup|Dunk|Jump Shot,2019-12-29 16:27:49.887926
vajwVVKXrsw,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-11-15 08:09:54.000000,"NBA Top 10 Plays of the Night | November 14, 2019","Check out the top 10 plays of the night from around the league on Nov. 14 featuring Luka Doncic, Kristaps Porzingis, Jrue Holiday and more!

NBA ON ESPN- Friday- November 15th 
Grizzlies @ Jazz 8:00pm ET 
Celtics @ Warriors 10:30pm ET 

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,631401,653,7565,474,https://i.ytimg.com/vi/vajwVVKXrsw/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Top 10|Luka Doncic|Kristaps Porzingis|Jrue Holiday|Pass|Assist|Layup|Dunk|Jump Shot,2019-12-29 16:27:50.071759
1tYXbB_8pjg,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-11-16 07:54:33.000000,"NBA Top 10 Plays of the Night | November 15, 2019","Check out the top 10 plays of the night from around the league on Nov. 15 featuring Miles Bridges, James Harden, LeBron James and more!

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,804989,528,11287,240,https://i.ytimg.com/vi/1tYXbB_8pjg/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Top 10|Miles Bridges|LeBron James|James Harden|Malik Monk,2019-12-29 16:27:50.260016
1tYXbB_8pjg,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-11-16 07:54:33.000000,"NBA Top 10 Plays of the Night | November 15, 2019","Check out the top 10 plays of the night from around the league on Nov. 15 featuring Miles Bridges, James Harden, LeBron James and more!

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,804989,528,11287,240,https://i.ytimg.com/vi/1tYXbB_8pjg/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Top 10|Miles Bridges|LeBron James|James Harden|Malik Monk,2019-12-29 16:27:50.460278
TeBW-WByzlw,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-11-17 07:11:35.000000,"NBA Top 10 Plays of the Night | November 16, 2019","Check out the top 10 plays of the night from around the league on Nov. 15 featuring Giannis Antetokounmpo, Jarrett Culver, Devonte' Graham and more!

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,845153,345,10055,302,https://i.ytimg.com/vi/TeBW-WByzlw/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|top 10|Giannis Antetokounmpo|Jarrett Culver|Devonte' Graham,2019-12-29 16:27:50.676191
TeBW-WByzlw,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-11-17 07:11:35.000000,"NBA Top 10 Plays of the Night | November 16, 2019","Check out the top 10 plays of the night from around the league on Nov. 15 featuring Giannis Antetokounmpo, Jarrett Culver, Devonte' Graham and more!

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,845153,345,10055,302,https://i.ytimg.com/vi/TeBW-WByzlw/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|top 10|Giannis Antetokounmpo|Jarrett Culver|Devonte' Graham,2019-12-29 16:27:50.894257
zcez2uVOFNI,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-11-18 06:33:48.000000,"NBA Top 10 Plays of the Night | November 17, 2019","Check out the top 10 plays of the night from around the league on Nov. 17 featuring Markelle Fultz, Danny Green, LeBron James and more!

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,754985,583,10775,275,https://i.ytimg.com/vi/zcez2uVOFNI/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Danny Green|Markelle Fultz|LeBron James|Top 10|Plays Of The Night|Dunk|Assist|Steal|Pass,2019-12-29 16:27:51.070493
giLrg63WsRQ,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-11-19 08:30:06.000000,"NBA Top 10 Plays of the Night | November 18, 2019","Check out the top 10 plays of the night from around the league on Nov. 18 featuring Montrezl Harrell, Pascal Siakam, Rudy Gobert and more!

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,676702,387,8410,296,https://i.ytimg.com/vi/giLrg63WsRQ/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Pascal Siakam|Montrezl Harrell|Robin Lopez|Rudy Gobert|Assist|Dunk|Jump Shot|Pass|Top 10,2019-12-29 16:27:51.264214
giLrg63WsRQ,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-11-19 08:30:06.000000,"NBA Top 10 Plays of the Night | November 18, 2019","Check out the top 10 plays of the night from around the league on Nov. 18 featuring Montrezl Harrell, Pascal Siakam, Rudy Gobert and more!

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,676702,387,8410,296,https://i.ytimg.com/vi/giLrg63WsRQ/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Pascal Siakam|Montrezl Harrell|Robin Lopez|Rudy Gobert|Assist|Dunk|Jump Shot|Pass|Top 10,2019-12-29 16:27:51.449711
drvl49EhhnM,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-11-20 07:55:06.000000,"NBA Top 5 Plays of the Night | November 19, 2019","Check out the top 5 plays of the night from around the league on Nov. 19 featuring LeBron James, Brandon Ingram, Anthony Davis and more!

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,563914,254,7891,171,https://i.ytimg.com/vi/drvl49EhhnM/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Anthony Davis|LeBron James|Jrue Holiday|Brandon Ingram,2019-12-29 16:27:51.671353
B9NMR9EC8mU,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-11-21 09:07:57.000000,"NBA Top 10 Plays of the Night | November 20, 2019","Check out the top 10 plays of the night from around the league on Nov. 20 featuring Kawhi Leonard, Ben Simmons, Donovan Mitchell and more!

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,691816,705,10411,248,https://i.ytimg.com/vi/B9NMR9EC8mU/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Top 10 Players|Plays Of The Night|Andre Drummond|Ben Simmons|Donovan Mitchell|Kawhi Leonard,2019-12-29 16:27:51.896982
B9NMR9EC8mU,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-11-21 09:07:57.000000,"NBA Top 10 Plays of the Night | November 20, 2019","Check out the top 10 plays of the night from around the league on Nov. 20 featuring Kawhi Leonard, Ben Simmons, Donovan Mitchell and more!

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,691816,705,10411,248,https://i.ytimg.com/vi/B9NMR9EC8mU/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Top 10 Players|Plays Of The Night|Andre Drummond|Ben Simmons|Donovan Mitchell|Kawhi Leonard,2019-12-29 16:27:52.064038
IWHB-fmK_eg,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-11-23 08:38:20.000000,"NBA Top 10 Plays of the Night | November 22, 2019","Check out the top 10 plays of the night from around the league on Nov. 22 featuring Maxi Kleber, Rudy Gobert, LeBron James and more!

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,657610,494,9357,283,https://i.ytimg.com/vi/IWHB-fmK_eg/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game,2019-12-29 16:27:52.252270
h1gNVBkJRA8,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-11-22 08:29:02.000000,"NBA Top 5 Plays of the Night | November 21, 2019","Check out the top 5 plays of the night from around the league on Nov. 21 featuring Brook Lopez, Giannis Antetokounmpo, Kelly Oubre Jr. and more!

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,395587,343,5325,732,https://i.ytimg.com/vi/h1gNVBkJRA8/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game,2019-12-29 16:27:52.445529
UmHo9vWObzM,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-11-24 06:41:25.000000,"NBA Top 10 Plays of the Night | November 23, 2019","Check out the top 10 plays of the night from around the league on Nov. 23 featuring LeBron James, Joel Embiid, Trae Young and more!

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,776622,640,11048,241,https://i.ytimg.com/vi/UmHo9vWObzM/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|LeBron James|Joel Embiid|Top Plays|Top 10|Trae Young,2019-12-29 16:27:52.635054
kZ_BcGDOvnQ,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-11-25 05:55:28.000000,"NBA Top 5 Plays of the Night | November 24, 2019","Check out the top 5 plays of the night from around the league on Nov. 24 featuring Kristaps Porzingis, Nikola Jokic, Kelly Oubre Jr. and more!

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,568514,279,7422,138,https://i.ytimg.com/vi/kZ_BcGDOvnQ/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game,2019-12-29 16:27:52.829123
kZ_BcGDOvnQ,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-11-25 05:55:28.000000,"NBA Top 5 Plays of the Night | November 24, 2019","Check out the top 5 plays of the night from around the league on Nov. 24 featuring Kristaps Porzingis, Nikola Jokic, Kelly Oubre Jr. and more!

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,568514,279,7422,138,https://i.ytimg.com/vi/kZ_BcGDOvnQ/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game,2019-12-29 16:27:53.041776
47GvbJ7L7sQ,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-11-26 06:50:22.000000,"NBA Top 10 Plays of the Night | November 25, 2019","Check out the top 10 plays of the night from around the league on Nov. 25 featuring LeBron James, Ben Simmons, Trae Young and more!

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,785127,374,9613,206,https://i.ytimg.com/vi/47GvbJ7L7sQ/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Pass|Assist|Dunk|Rebound|Block|Steal|LeBron James|Trae Young|Ben Simmons,2019-12-29 16:27:53.228236
47GvbJ7L7sQ,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-11-26 06:50:22.000000,"NBA Top 10 Plays of the Night | November 25, 2019","Check out the top 10 plays of the night from around the league on Nov. 25 featuring LeBron James, Ben Simmons, Trae Young and more!

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,785127,374,9613,206,https://i.ytimg.com/vi/47GvbJ7L7sQ/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Pass|Assist|Dunk|Rebound|Block|Steal|LeBron James|Trae Young|Ben Simmons,2019-12-29 16:27:53.417262
xOit8qhpWDY,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-11-27 05:52:56.000000,"NBA Top 5 Plays of the Night | November 26, 2019","Check out the top 5 plays of the night from around the league on Nov. 26 featuring Kawhi Leonard, Kristaps Porzingis, Paul George and more!


Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,488906,177,6549,118,https://i.ytimg.com/vi/xOit8qhpWDY/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Kawhi Leonard|Kristaps Porzingis|Paul George|Top 5 Plays|Pass|Assist|Dunk|Rebound|Steal|Dallas Mavericks|LA Clippers|Denver Nuggets,2019-12-29 16:27:53.632655
xOit8qhpWDY,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-11-27 05:52:56.000000,"NBA Top 5 Plays of the Night | November 26, 2019","Check out the top 5 plays of the night from around the league on Nov. 26 featuring Kawhi Leonard, Kristaps Porzingis, Paul George and more!


Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,488906,177,6549,118,https://i.ytimg.com/vi/xOit8qhpWDY/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Kawhi Leonard|Kristaps Porzingis|Paul George|Top 5 Plays|Pass|Assist|Dunk|Rebound|Steal|Dallas Mavericks|LA Clippers|Denver Nuggets,2019-12-29 16:27:53.830471
mwXjQK_KHfg,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-11-28 07:46:27.000000,"NBA Top 10 Plays of the Night | November 27, 2019","Check out the top 10 plays of the night from around the league on Nov. 27 featuring RJ Barrett, Malik Monk, Montrezl Harrell and more!

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,826845,381,9003,301,https://i.ytimg.com/vi/mwXjQK_KHfg/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Top Plays|RJ Barrett|Malik Monk|Montrezl Harrell,2019-12-29 16:27:54.021252
mwXjQK_KHfg,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-11-28 07:46:27.000000,"NBA Top 10 Plays of the Night | November 27, 2019","Check out the top 10 plays of the night from around the league on Nov. 27 featuring RJ Barrett, Malik Monk, Montrezl Harrell and more!

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,826845,381,9003,301,https://i.ytimg.com/vi/mwXjQK_KHfg/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Top Plays|RJ Barrett|Malik Monk|Montrezl Harrell,2019-12-29 16:27:54.203073
G5HgtgXI1YU,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-11-30 06:55:24.000000,"NBA Top 10 Plays of the Night | November 29, 2019","NBA Top 10 Plays of the Night | November 29, 2019

Check out the top 10 plays of the night from around the league on Nov. 29 featuring Dennis Schroder, Rudy Gay Julius Randle and more!

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,734988,308,8341,291,https://i.ytimg.com/vi/G5HgtgXI1YU/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Dennis Schroder|Rudy Gay|Julius Randle,2019-12-29 16:27:54.388322
fng6nRU4iX0,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-12-01 05:20:51.000000,"NBA Top 5 Plays of the Night | November 30, 2019","Check out the top 5 plays of the night from around the league on Nov. 30 featuring Giannis Antetokounmpo, Russell Westbrook, Joel Embiid and more!

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,448801,184,5609,223,https://i.ytimg.com/vi/fng6nRU4iX0/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Russell Westbrook|NBA|Basketball|NBA Basketball,2019-12-29 16:27:54.551559
3f1qf3hpOP0,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-12-02 06:53:08.000000,"NBA Top 10 Plays of the Night | December 1, 2019","Check out the top 10 plays of the night from around the league on Dec. 1 featuring Alex Caruso, Luka Doncic, Paul George and more! 

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,675766,355,8074,247,https://i.ytimg.com/vi/3f1qf3hpOP0/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Top 10 Plays|Top 10|Luka Doncic|Alex Caruso|Paul George|Steal|Rebound|Dunk|Jump Shot|Clippers|Lakers|Mavericks,2019-12-29 16:27:54.741502
3f1qf3hpOP0,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-12-02 06:53:08.000000,"NBA Top 10 Plays of the Night | December 1, 2019","Check out the top 10 plays of the night from around the league on Dec. 1 featuring Alex Caruso, Luka Doncic, Paul George and more! 

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,675766,355,8074,247,https://i.ytimg.com/vi/3f1qf3hpOP0/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Top 10 Plays|Top 10|Luka Doncic|Alex Caruso|Paul George|Steal|Rebound|Dunk|Jump Shot|Clippers|Lakers|Mavericks,2019-12-29 16:27:55.007090
QkFa3BDa0EE,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-12-03 06:18:33.000000,"NBA Top 5 Plays of the Night | December 2, 2019","Check out the top 5 plays of the night from around the league on Dec. 2 featuring Al Horford, Giannis Antetokounmpo, Matisse Thybulle and more! 

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,593509,283,8047,137,https://i.ytimg.com/vi/QkFa3BDa0EE/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game,2019-12-29 16:27:55.193750
tVyk6b5PUtY,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-12-04 16:33:44.000000,"NBA Top 10 Plays of the Night | December 3, 2019","Check out the top 10 plays of the night from around the league on Dec. 3 featuring Alex Caruso, Luka Doncic, LeBron James and more! 

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,557752,310,7393,169,https://i.ytimg.com/vi/tVyk6b5PUtY/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|top 10|2019-20 nba season|december 3|dunk|block|putback|assist|alex caruso|luka doncic|lebron james|jakob poeltl|aaron gordon|anthony davis|lonnie walker|jimmy butler|clutch|handles|stepback|montrezl harrell|andre drummond|top 10 plays,2019-12-29 16:27:55.397467
lKbLxewzCbo,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,2019-12-05 07:31:01.000000,"NBA Top 10 Plays of the Night | December 4, 2019","Check out the top 10 plays of the night from around the league on Dec. 4 featuring Zach LaVine, Dwight Howard, Aaron Gordon and more!

Subscribe to the NBA: https://on.nba.com/2JX5gSN

Full Game Highlights Playlist: https://on.nba.com/2rjGMge

For news, stories, highlights and more, go to our official website at https://nba_webonly.app.link/nbasite

Get NBA LEAGUE PASS: https://nba.app.link/nbaleaguepass5",17,757550,442,10622,278,https://i.ytimg.com/vi/lKbLxewzCbo/hqdefault.jpg,nba|highlights|basketball|plays|amazing|sports|hoops|games|game|Dwight Howard|Zach LaVine|Pass|Assist|Dunk|Jump Shot|Steal|Rebound|Aaron Gordon,2019-12-29 16:27:55.603785
